"worker_no","exclude","trip.1","trip.2","trip.3","choice","isrepeat","RT"
51,0,44,31,23,3,1,1843
51,0,43,34,28,3,0,5727
51,0,29,21,35,1,1,1589
51,0,41,42,47,3,0,4736
51,0,5,23,24,3,0,62903
51,0,27,5,30,2,0,3483
51,0,40,42,5,3,0,1495
51,0,47,6,45,1,0,1511
51,0,28,1,21,2,0,2422
51,0,43,33,21,2,0,1640
51,0,34,29,1,3,0,5033
51,0,38,15,17,2,0,2241
51,0,18,42,35,2,0,2150
51,0,10,37,28,3,0,2570
51,0,1,37,15,3,0,2244
51,0,25,7,1,3,0,2207
51,0,36,34,13,2,1,1600
51,0,46,38,33,1,0,4724
51,0,48,31,26,2,0,2264
51,0,14,4,42,2,0,2030
51,0,18,27,33,1,0,1498
51,0,1,6,12,2,0,1937
51,0,16,35,8,3,0,1328
51,0,5,33,45,3,1,11374
51,0,31,46,8,3,1,2015
51,0,19,5,36,2,0,2355
51,0,4,8,1,1,1,2349
51,0,22,23,19,2,0,1308
51,0,47,7,24,3,0,2099
51,0,28,46,44,2,1,3731
51,0,32,38,30,2,0,1486
51,0,37,17,11,3,0,3001
51,0,25,16,15,3,0,1834
51,0,27,8,32,2,0,2370
51,0,12,23,39,1,0,3035
51,0,25,12,13,2,0,2107
51,0,42,2,17,2,0,3590
51,0,3,2,35,1,0,2302
51,0,43,31,38,3,1,3011
51,0,7,20,10,2,0,1648
51,0,39,44,14,2,0,3091
51,0,6,43,20,2,0,7212
51,0,27,11,23,2,0,1443
51,0,4,39,7,1,0,2577
51,0,18,23,41,2,0,2877
51,0,6,36,7,3,1,2816
51,0,19,18,48,1,1,8959
51,0,29,35,21,1,1,2240
51,0,32,9,4,3,0,1466
51,0,12,29,19,1,1,4502
51,0,7,18,2,1,0,4189
51,0,48,47,36,3,0,4496
51,0,30,43,39,2,0,1277
51,0,22,17,5,3,0,4202
51,0,46,20,15,1,0,8072
51,0,44,29,30,2,1,1776
51,0,37,32,21,1,0,2954
51,0,27,16,1,3,0,1642
51,0,13,34,36,2,1,4832
51,0,17,40,18,1,0,1703
51,0,44,10,25,3,0,2088
51,0,40,8,34,2,1,2896
51,0,15,21,8,3,0,2738
51,0,31,42,33,3,0,1759
51,0,33,3,22,2,1,1558
51,0,15,28,30,2,0,2028
51,0,23,47,15,1,0,2375
51,0,19,4,46,3,0,3350
51,0,40,30,13,3,0,2884
51,0,23,6,25,2,0,2194
51,0,13,20,14,2,1,1376
51,0,5,43,11,1,0,8214
51,0,28,20,16,2,0,1788
51,0,33,13,47,3,0,1873
51,0,15,32,31,2,0,2938
51,0,10,32,34,1,0,2717
51,0,15,18,44,2,0,1542
51,0,47,38,3,3,0,1730
51,0,22,21,45,1,1,3314
51,0,38,34,41,2,0,2987
51,0,18,6,3,3,0,3116
51,0,19,14,32,3,0,3623
51,0,2,21,38,3,0,2648
51,0,39,14,15,3,0,3103
51,0,29,22,16,2,0,1424
51,0,12,28,1,2,0,2232
51,0,20,22,38,2,0,2217
51,0,11,30,47,2,0,6264
51,0,3,10,5,3,0,3570
51,0,3,16,44,1,0,5786
51,0,45,33,5,1,1,873443
51,0,40,4,3,2,0,2013
51,0,48,35,44,3,0,3953
51,0,46,39,18,3,0,1868
51,0,26,1,42,2,0,4013
51,0,26,6,27,1,0,1588
51,0,25,38,45,2,0,1712
51,0,35,40,38,2,0,2023
51,0,10,12,11,3,0,7776
51,0,7,32,35,2,0,2637
51,0,44,12,42,2,0,1463
51,0,1,2,33,2,0,2179
51,0,16,48,12,1,0,2056
51,0,25,4,22,2,0,2554
51,0,9,39,47,3,0,4090
51,0,32,45,46,2,1,4829
51,0,24,17,31,2,0,2820
51,0,46,12,26,1,0,6372
51,0,2,29,42,1,0,4826
51,0,9,25,42,3,0,2337
51,0,19,37,16,2,0,2487
51,0,41,33,12,3,0,3622
51,0,48,28,38,2,0,3445
51,0,4,20,29,1,0,2300
51,0,5,6,28,3,1,1479
51,0,38,13,39,3,0,3358
51,0,27,40,14,3,0,3078
51,0,24,10,1,1,0,12175
51,0,32,40,33,2,0,2086
51,0,10,48,8,2,0,9169
51,0,29,12,19,1,1,2052
51,0,40,6,15,3,0,16393
51,0,22,41,9,3,0,3555
51,0,34,46,47,3,1,2107
51,0,31,19,40,2,0,1672
51,0,7,13,9,1,0,2627
51,0,26,38,19,2,0,4099
51,0,5,12,32,3,0,3229
51,0,1,22,7,1,0,2981
51,0,3,15,24,1,0,2718
51,0,12,14,2,3,0,29316
51,0,13,31,18,2,1,1701
51,0,42,13,46,2,1,2735
51,0,26,43,32,3,0,3068
51,0,36,17,21,1,0,3129
51,0,17,28,4,3,0,2492
51,0,42,48,20,3,0,2105
51,0,48,17,25,3,0,1531
51,0,17,33,34,1,0,3161
51,0,34,22,44,1,0,4479
51,0,42,13,46,2,1,1824
51,0,9,5,1,3,0,3066
51,0,3,9,34,1,1,3947
51,0,15,27,2,3,0,1515
51,0,44,24,20,2,0,6198
51,0,12,9,36,2,0,1563
51,0,17,8,14,2,0,1837
51,0,47,44,32,1,0,4548
51,0,32,3,2,3,0,4343
51,0,33,37,9,2,0,2008
51,0,43,47,8,3,0,1832
51,0,17,3,46,2,1,2798
51,0,28,18,25,3,0,9383
51,0,24,13,19,2,1,2948
51,0,34,2,20,2,0,7067
51,0,21,46,5,3,1,1624
51,0,21,34,23,1,0,1355
51,0,32,17,13,3,0,3207
51,0,25,5,41,3,0,2429
51,0,43,15,41,3,0,4627
51,0,8,26,18,2,0,4927
51,0,24,30,25,2,0,10968
51,0,36,10,40,2,0,5247
51,0,6,19,34,1,0,5526
51,0,19,15,10,3,1,1979
51,0,43,24,48,3,0,3206
51,0,7,37,12,1,0,9446
51,0,27,17,47,2,0,3274
51,0,12,38,18,3,0,1648
51,0,25,47,29,2,0,2345
51,0,3,34,9,1,1,2368
51,0,1,14,43,3,0,1421
51,0,11,38,14,1,0,1452
51,0,19,7,17,3,0,2394
51,0,30,31,3,2,0,1409
51,0,43,25,2,1,0,1737
51,0,20,28,33,3,0,1938
51,0,4,27,45,1,0,3213
51,0,18,4,43,2,0,3566
51,0,3,39,14,2,0,2472
51,0,27,38,37,3,0,8666
51,0,45,10,29,1,0,1342
51,0,31,21,12,3,0,1573
51,0,46,27,41,3,0,2082
51,0,20,23,28,2,0,2498
51,0,23,10,46,3,0,1729
51,0,6,16,42,1,0,3722
51,0,48,1,33,1,0,3713
51,0,46,43,29,2,0,17359
51,0,27,21,7,3,0,1633
51,0,23,38,33,1,0,2117
51,0,36,8,20,2,0,1667
51,0,11,45,28,2,0,2118
51,0,42,24,28,3,0,2240
51,0,11,21,3,3,0,2919
51,0,38,43,31,1,1,1288
51,0,17,41,45,3,0,1870
51,0,33,26,16,1,0,1937
51,0,5,46,21,1,1,2673
51,0,1,23,40,3,0,1972
51,0,48,5,2,1,0,4035
51,0,27,42,10,3,0,1958
51,0,24,33,35,2,0,1491
51,0,47,26,28,1,0,3083
51,0,36,32,11,1,0,2415
51,0,39,36,37,3,0,1540
51,0,46,11,24,2,0,2130
51,0,42,11,22,1,0,1648
51,0,46,7,30,3,0,4635
51,0,32,42,39,3,0,2528
51,0,33,6,11,3,0,2252
51,0,15,10,19,2,1,1715
51,0,46,22,6,1,0,3360
51,0,16,14,23,3,0,2108
51,0,20,18,11,3,0,6884
51,0,3,48,29,3,0,3511
51,0,10,30,33,1,0,15519
51,0,35,13,4,3,0,2539
51,0,8,1,4,3,1,7289
51,0,36,25,14,3,0,1595
51,0,19,47,12,3,0,2657
51,0,37,4,6,1,0,10129
51,0,30,8,4,3,0,2710
51,0,26,41,44,3,0,1393
51,0,9,48,6,2,0,6472
51,0,6,7,36,2,1,2116
51,0,19,9,11,2,0,2257
51,0,5,21,26,1,0,22685
51,0,41,31,1,3,0,4826
51,0,24,40,2,1,0,1408
51,0,10,35,2,3,0,2382
51,0,3,5,20,1,0,1660
51,0,7,23,38,2,0,1412
51,0,31,25,28,2,0,4231
51,0,6,30,14,1,0,3722
51,0,5,35,39,2,0,2502
51,0,15,4,34,2,0,6318
51,0,3,17,46,1,1,2379
51,0,10,39,31,2,0,2331
51,0,6,21,35,1,0,5020
51,0,7,29,8,3,0,1691
51,0,32,6,24,2,0,2730
51,0,21,30,19,2,0,9265
51,0,45,23,36,3,0,3304
51,0,10,14,22,3,0,1972
51,0,26,37,10,2,0,2762
51,0,26,42,23,3,1,3207
51,0,44,15,5,3,0,11726
51,0,33,14,25,2,0,2261
51,0,40,4,12,2,0,1439
51,0,37,14,18,1,0,1581
51,0,13,32,23,3,0,2048
51,0,27,9,21,2,0,1463
51,0,20,27,39,1,0,2965
51,0,5,37,34,2,0,3609
51,0,36,38,2,2,0,2226
51,0,41,33,4,3,0,3382
51,0,1,19,47,1,0,2597
51,0,27,3,28,2,0,3345
51,0,4,44,2,2,0,8080
51,0,37,40,30,1,0,3419
51,0,15,48,11,1,0,1368
51,0,21,44,40,3,0,8125
51,0,34,31,14,3,0,3223
51,0,40,34,8,1,1,1425
51,0,20,47,37,3,0,3322
51,0,23,37,29,3,0,5077
51,0,18,48,19,2,1,2613
51,0,31,6,2,3,0,2167
51,0,47,10,9,3,0,1957
51,0,15,13,22,1,0,1844
51,0,11,48,40,2,0,1850
51,0,6,44,8,3,0,2315
51,0,26,20,17,2,0,5611
51,0,8,33,19,3,0,1440
51,0,22,27,35,3,0,1965
51,0,19,25,27,2,0,6877
51,0,8,46,31,1,1,2712
51,0,25,20,21,2,0,1854
51,0,9,35,15,1,0,1598
51,0,30,35,23,3,0,1247
51,0,1,11,44,1,1,1761
51,0,24,27,29,1,0,1688
51,0,41,19,2,3,0,1287
51,0,48,4,23,2,0,12046
51,0,2,9,46,1,0,2694
51,0,39,1,11,3,0,2524
51,0,11,1,44,2,1,2908
51,0,30,20,45,2,0,1173
51,0,47,21,14,3,0,1699
51,0,46,45,32,2,1,3978
51,0,40,45,42,2,1,11870
51,0,16,9,38,2,1,3064
51,0,38,5,4,3,0,2853
51,0,4,26,11,1,0,1915
51,0,30,2,26,2,1,3921
51,0,24,36,18,1,0,1916
51,0,41,11,13,2,0,1938
51,0,7,45,14,1,0,2561
51,0,16,46,36,2,0,1639
51,0,8,13,5,1,0,2946
51,0,46,47,34,2,1,1497
51,0,45,40,42,1,1,2308
51,0,1,3,13,2,0,4197
51,0,15,45,12,2,0,1486
51,0,34,12,27,2,0,12210
51,0,48,41,32,3,0,1726
51,0,29,6,13,3,0,2127
51,0,23,9,8,3,0,3271
51,0,1,35,45,1,0,2194
51,0,10,14,41,3,0,1234
51,0,36,3,41,1,0,1712
51,0,35,41,37,3,0,1604
51,0,48,13,45,3,0,1413
51,0,29,32,18,2,0,3753
51,0,19,13,24,2,1,3021
51,0,16,34,18,2,0,3528
51,0,46,44,28,1,1,1605
51,0,27,13,26,1,0,1701
51,0,40,20,41,3,0,1458
51,0,36,26,30,3,0,1523
51,0,43,37,45,1,0,1367
51,0,7,44,3,3,0,1123
51,0,16,39,4,3,0,4521
51,0,22,24,12,3,0,5482
51,0,6,41,39,1,0,3163
51,0,45,31,16,1,0,2973
51,0,22,36,43,3,0,2563
51,0,23,2,17,3,0,1434
51,0,29,14,5,3,0,5026
51,0,35,26,25,3,0,1326
51,0,3,45,26,3,0,2136
51,0,31,29,11,3,0,2945
51,0,22,18,5,3,0,1180
51,0,46,40,25,1,0,2006
51,0,26,29,15,3,0,2782
51,0,1,38,44,1,0,2195
51,0,41,24,7,2,0,1870
51,0,18,45,9,1,0,2963
51,0,36,44,33,3,0,9048
51,0,4,10,36,1,0,1973
51,0,23,3,43,1,0,1604
51,0,9,17,44,1,0,2062
51,0,36,29,28,2,0,2731
51,0,16,7,11,3,0,9375
51,0,33,3,22,3,1,1643
51,0,25,3,37,2,0,2648
51,0,39,33,29,3,0,1803
51,0,28,2,13,2,0,2756
51,0,27,44,43,3,0,1984
51,0,8,42,37,2,0,6905
51,0,21,42,41,2,0,1601
51,0,19,45,44,2,0,3687
51,0,24,45,34,1,0,1428
51,0,16,24,37,3,0,1257
51,0,18,1,17,1,0,2199
51,0,39,40,26,1,0,2597
51,0,32,25,16,1,0,7427
51,0,19,42,3,3,0,3944
51,0,18,47,35,1,0,1713
51,0,42,7,43,1,0,4741
51,0,31,27,36,3,0,1772
51,0,38,42,29,3,0,1583
51,0,20,12,35,3,0,3535
51,0,36,1,46,2,0,3219
51,0,16,2,1,2,0,2975
51,0,1,17,40,3,0,1326
51,0,1,20,32,1,0,2895
51,0,33,7,15,1,0,1261
51,0,42,34,30,1,0,6030
51,0,5,6,28,2,1,5216
51,0,28,41,8,1,0,3511
51,0,22,2,8,1,0,2378
51,0,3,12,8,3,0,1219
51,0,16,41,30,1,0,1923
51,0,24,2,39,2,0,3731
51,0,30,48,22,1,0,4643
51,0,12,43,17,1,0,3119
51,0,17,35,31,1,0,2234
51,0,46,48,37,3,0,6277
51,0,26,9,34,1,0,2680
51,0,9,14,28,3,0,2868
51,0,13,43,10,3,0,1818
51,0,35,43,19,2,1,2439
51,0,6,17,30,2,0,2831
51,0,2,37,11,3,0,1544
51,0,8,45,39,1,0,2144
51,0,39,19,28,1,0,2340
51,0,20,19,15,2,0,1559
51,0,35,34,11,3,0,2200
51,0,18,31,13,1,1,4877
51,0,21,4,24,2,0,10343
51,0,9,16,38,1,1,2588
51,0,21,13,16,3,0,2429
51,0,25,11,8,2,0,2982
51,0,39,17,22,2,0,1272
51,0,34,39,25,3,0,1824
51,0,38,24,8,3,0,4073
51,0,26,2,30,2,1,1734
51,0,29,41,17,1,0,8120
51,0,5,31,7,1,0,15686
51,0,13,20,14,1,1,3553
51,0,37,44,13,1,0,1770
51,0,14,27,48,2,0,1491
51,0,20,31,9,3,0,2389
51,0,46,14,35,2,0,6413
51,0,38,6,10,1,0,2103
51,0,10,18,21,1,0,3779
51,0,34,48,7,2,0,10944
51,0,40,16,43,1,0,4094
51,0,22,40,47,3,0,2966
51,0,31,4,47,2,0,4223
51,0,42,36,15,1,0,3038
51,0,32,28,22,2,0,2148
51,0,19,35,43,3,1,1969
51,0,30,12,1,1,0,1789
51,0,30,29,44,3,1,1535
51,0,9,30,18,3,0,2013
51,0,36,35,28,2,0,9344
52,1,7,28,40,2,0,1569
52,1,26,42,23,2,1,116693
52,1,14,24,26,2,0,1841
52,1,43,9,24,2,0,1446
52,1,16,5,47,2,0,2270
52,1,31,23,44,2,1,2244
52,1,22,21,45,1,1,5909
52,1,22,26,7,2,0,406
52,1,47,2,45,3,0,1100
52,1,48,39,21,2,0,335
52,1,22,31,37,3,0,277
52,1,40,9,29,3,0,380
52,1,10,17,16,2,0,181
52,1,44,31,23,1,1,512
52,1,43,34,28,2,0,251
52,1,29,21,35,1,1,274
52,1,41,42,47,3,0,183
52,1,5,23,24,2,0,743
52,1,27,5,30,2,0,295
52,1,40,42,5,2,0,1006
52,1,47,6,45,3,0,231
52,1,28,1,21,2,0,338
52,1,43,33,21,2,0,1525
52,1,34,29,1,1,0,385
52,1,38,15,17,2,0,252
52,1,18,42,35,3,0,516
52,1,10,37,28,1,0,555
52,1,1,37,15,2,0,1050
52,1,25,7,1,2,0,182
52,1,36,34,13,2,1,1740
52,1,46,38,33,3,0,1365
52,1,48,31,26,2,0,310
52,1,14,4,42,2,0,162
52,1,18,27,33,3,0,199
52,1,1,6,12,2,0,218
52,1,16,35,8,3,0,191
52,1,5,33,45,3,1,466
52,1,31,46,8,2,1,102
52,1,19,5,36,1,0,196
52,1,4,8,1,2,1,126
52,1,22,23,19,3,0,225
52,1,47,7,24,2,0,453
52,1,28,46,44,2,1,117
52,1,32,38,30,2,0,1325
52,1,37,17,11,3,0,613
52,1,25,16,15,2,0,1003
52,1,27,8,32,2,0,340
52,1,12,23,39,1,0,186
52,1,25,12,13,2,0,1912
52,1,42,2,17,3,0,357
52,1,3,2,35,2,0,385
52,1,43,31,38,3,1,978
52,1,7,20,10,2,0,156
52,1,39,44,14,1,0,322
52,1,6,43,20,1,0,190
52,1,27,11,23,2,0,224
52,1,4,39,7,1,0,130
52,1,18,23,41,3,0,132
52,1,6,36,7,2,1,214
52,1,19,18,48,3,1,157
52,1,29,35,21,1,1,231
52,1,32,9,4,2,0,180
52,1,12,29,19,1,1,69
52,1,7,18,2,2,0,310
52,1,48,47,36,3,0,161
52,1,30,43,39,2,0,155
52,1,22,17,5,1,0,415
52,1,46,20,15,2,0,165
52,1,44,29,30,1,1,211
52,1,37,32,21,3,0,780
52,1,27,16,1,3,0,241
52,1,13,34,36,2,1,604
52,1,17,40,18,1,0,156
52,1,44,10,25,2,0,462
52,1,40,8,34,1,1,198
52,1,15,21,8,1,0,217
52,1,31,42,33,2,0,132
52,1,33,3,22,3,1,518
52,1,15,28,30,1,0,251
52,1,23,47,15,2,0,255
52,1,19,4,46,1,0,270
52,1,40,30,13,2,0,5936
52,1,23,6,25,2,0,1939
52,1,13,20,14,3,1,838
52,1,5,43,11,2,0,6249
52,1,28,20,16,1,0,863
52,1,33,13,47,2,0,12804
52,1,15,32,31,2,0,2146
52,1,10,32,34,3,0,2707
52,1,15,18,44,2,0,530
52,1,47,38,3,2,0,402
52,1,22,21,45,3,1,874
52,1,38,34,41,2,0,208
52,1,18,6,3,2,0,534
52,1,19,14,32,1,0,204
52,1,2,21,38,3,0,217
52,1,39,14,15,2,0,583
52,1,29,22,16,3,0,213
52,1,12,28,1,1,0,217
52,1,20,22,38,2,0,357
52,1,11,30,47,3,0,4060
52,1,3,10,5,2,0,195
52,1,3,16,44,3,0,758306
52,1,45,33,5,2,1,248
52,1,40,4,3,2,0,837
52,1,48,35,44,1,0,602
52,1,46,39,18,2,0,161
52,1,26,1,42,2,0,180
52,1,26,6,27,2,0,1118
52,1,25,38,45,1,0,299
52,1,35,40,38,2,0,917
52,1,10,12,11,3,0,272
52,1,7,32,35,3,0,238
52,1,44,12,42,2,0,804
52,1,1,2,33,1,0,1180
52,1,16,48,12,2,0,766
52,1,25,4,22,2,0,388
52,1,9,39,47,1,0,511
52,1,32,45,46,2,1,235
52,1,24,17,31,3,0,1742
52,1,46,12,26,2,0,3280
52,1,2,29,42,1,0,189
52,1,9,25,42,1,0,183
52,1,19,37,16,2,0,180
52,1,41,33,12,1,0,235
52,1,48,28,38,3,0,216
52,1,4,20,29,2,0,565
52,1,5,6,28,3,1,119
52,1,38,13,39,1,0,158
52,1,27,40,14,2,0,242
52,1,24,10,1,1,0,185
52,1,32,40,33,3,0,174
52,1,10,48,8,3,0,162
52,1,29,12,19,1,1,697
52,1,40,6,15,3,0,261
52,1,22,41,9,2,0,6201
52,1,34,46,47,2,1,1188
52,1,31,19,40,3,0,891
52,1,7,13,9,1,0,286
52,1,26,38,19,2,0,1598
52,1,5,12,32,1,0,248
52,1,1,22,7,3,0,497
52,1,3,15,24,2,0,3300
52,1,12,14,2,2,0,267
52,1,13,31,18,3,1,283
52,1,42,13,46,2,1,293
52,1,26,43,32,3,0,3894
52,1,36,17,21,1,0,442
52,1,17,28,4,2,0,356
52,1,42,48,20,2,0,423
52,1,48,17,25,1,0,389
52,1,17,33,34,2,0,292
52,1,34,22,44,3,0,215
52,1,42,13,46,2,1,282
52,1,9,5,1,2,0,309
52,1,3,9,34,2,1,148
52,1,15,27,2,1,0,321
52,1,44,24,20,2,0,239
52,1,12,9,36,3,0,1241
52,1,17,8,14,2,0,520
52,1,47,44,32,1,0,1457
52,1,32,3,2,3,0,4845
52,1,33,37,9,2,0,470
52,1,43,47,8,1,0,567
52,1,17,3,46,2,1,421
52,1,28,18,25,2,0,455
52,1,24,13,19,3,1,1169
52,1,34,2,20,1,0,1952
52,1,21,46,5,2,1,5894
52,1,21,34,23,1,0,171
52,1,32,17,13,3,0,429
52,1,25,5,41,2,0,168
52,1,43,15,41,3,0,400
52,1,8,26,18,2,0,371
52,1,24,30,25,2,0,150
52,1,36,10,40,2,0,287
52,1,6,19,34,1,0,139
52,1,19,15,10,2,1,216
52,1,43,24,48,3,0,192
52,1,7,37,12,2,0,209
52,1,27,17,47,3,0,142
52,1,12,38,18,2,0,1310
52,1,25,47,29,1,0,164
52,1,3,34,9,3,1,250
52,1,1,14,43,2,0,777
52,1,11,38,14,1,0,481
52,1,19,7,17,2,0,347
52,1,30,31,3,1,0,223
52,1,43,25,2,2,0,335
52,1,20,28,33,3,0,472
52,1,4,27,45,2,0,219
52,1,18,4,43,2,0,462
52,1,3,39,14,2,0,358
52,1,27,38,37,1,0,322
52,1,45,10,29,2,0,214
52,1,31,21,12,3,0,2588
52,1,46,27,41,2,0,451
52,1,20,23,28,2,0,714
52,1,23,10,46,2,0,1240
52,1,6,16,42,1,0,243
52,1,48,1,33,2,0,1297
52,1,46,43,29,2,0,274
52,1,27,21,7,1,0,343
52,1,23,38,33,2,0,341
52,1,36,8,20,3,0,302
52,1,11,45,28,1,0,1590
52,1,42,24,28,2,0,1082
52,1,11,21,3,1,0,1314
52,1,38,43,31,1,1,2346
52,1,17,41,45,2,0,1148
52,1,33,26,16,2,0,370
52,1,5,46,21,3,1,279
52,1,1,23,40,1,0,221
52,1,48,5,2,1,0,1158
52,1,27,42,10,3,0,258
52,1,24,33,35,3,0,372
52,1,47,26,28,1,0,454
52,1,36,32,11,3,0,724
52,1,39,36,37,3,0,312
52,1,46,11,24,1,0,320
52,1,42,11,22,2,0,228
52,1,46,7,30,3,0,385
52,1,32,42,39,2,0,1230
52,1,33,6,11,3,0,1760
52,1,15,10,19,1,1,241
52,1,46,22,6,1,0,668
52,1,16,14,23,2,0,327
52,1,20,18,11,3,0,2199
52,1,3,48,29,1,0,187
52,1,10,30,33,1,0,449
52,1,35,13,4,2,0,308458
52,1,8,1,4,3,1,1754
52,1,36,25,14,1,0,17271
52,1,19,47,12,2,0,1254
52,1,37,4,6,1,0,12973
52,1,30,8,4,3,0,346
52,1,26,41,44,2,0,158
52,1,9,48,6,3,0,359
52,1,6,7,36,2,1,335
52,1,19,9,11,1,0,194
52,1,5,21,26,2,0,716
52,1,41,31,1,1,0,39233
52,1,24,40,2,1,0,146
52,1,10,35,2,2,0,260
52,1,3,5,20,2,0,615
52,1,7,23,38,1,0,313
52,1,31,25,28,2,0,196
52,1,6,30,14,3,0,191
52,1,5,35,39,2,0,263
52,1,15,4,34,1,0,605
52,1,3,17,46,1,1,145
52,1,10,39,31,1,0,179
52,1,6,21,35,2,0,200
52,1,7,29,8,3,0,193
52,1,32,6,24,1,0,209
52,1,21,30,19,2,0,2942
52,1,45,23,36,3,0,4543
52,1,10,14,22,2,0,419
52,1,26,37,10,1,0,387
52,1,26,42,23,1,1,1076
52,1,44,15,5,2,0,431
52,1,33,14,25,1,0,973
52,1,40,4,12,3,0,192
52,1,37,14,18,2,0,138
52,1,13,32,23,3,0,153
52,1,27,9,21,2,0,171
52,1,20,27,39,1,0,164
52,1,5,37,34,2,0,223
52,1,36,38,2,3,0,363
52,1,41,33,4,1,0,159
52,1,1,19,47,2,0,106
52,1,27,3,28,2,0,123
52,1,4,44,2,3,0,127
52,1,37,40,30,1,0,167
52,1,15,48,11,2,0,144
52,1,21,44,40,1,0,143
52,1,34,31,14,2,0,546
